"Order Number ","Product Name"," Item SKU ","Variation ID"," Product Status ","Qty ","Variant","Product Image"
"15826","Chemise Sleeves Basic Undershirt","10033030021750","15187947946276","shortage","1","XLarge / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_3243012f-98c8-4434-9fa7-dacb884e2090.jpg?v=1716821097"
"15863","Everyday Linen Pants","14499555404840","15189978579236","factory","1","HotPink / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_f438470a-1a32-4755-bbf9-6c8065099319.jpg?v=1717074366"
"15868","Plain Basic Burkini","10499169121760","15190028943652","shortage","1","XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_aa4507dc-b03e-43b6-b6ee-7966208bbaa5.jpg?v=1717845097"
"15872","Luxury Linen Scarf","10411030981114","15190063874340","shortage","1","LightCafe","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_06d63d69-f41b-4bb1-a3d4-ea108476d450.jpg?v=1716393466"
"15872","Matte Magnet Pin With Logo","1001-21","15190063939876","warehouse","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_2871636f-06e8-48da-84a5-b5de6c980d9d.jpg?v=1716889778"
"15872","Tulip Turkish Clips","0002-01-17","15190063972644","warehouse","1","Cashmere","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_5d70b27c-ef10-430e-819c-bd4cd5179909.jpg?v=1717325960"
"15872","Snake Chiffon Scarf","10011001011023","15190064070948","shortage","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/72.jpg?v=1720535086"
"15872","Colored Chiffon Scarf","10011001003501","15190064103716","shortage","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/74.jpg?v=1720534536"
"15876","Pure Chiffon Crinkle Scarf","10011020013172","15190090449188","shortage","1","Olive","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_73346cc1-2676-4ed8-994a-52be25cac7d4.jpg?v=1719915576"
"15876","Pure Chiffon Crinkle Scarf","10011020013215","15190090514724","shortage","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_ca1d1c1f-64c0-43fa-8d2c-45e483deef03.jpg?v=1719915576"
"15876","Pure Chiffon Crinkle Scarf","10011020013229","15190090613028","shortage","2","GreyishPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_29e0821e-8773-4f9b-97fb-6a18584bd42f.jpg?v=1719915576"
"15876","Cotton Crinkle Modal","10011030959116","15190090940708","shortage","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_731762ca-3a04-4a19-9b93-5dec69c6e5cf.jpg?v=1716216052"
"15877","Butterfly Modest Burkini","17499169321740","15190115615012","shortage","1","L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_3adf264f-fe67-4a43-99fb-482cd0c887ad.jpg?v=1717595951"
"15888","Modal Cotton Scarf","10011030957005","15190418555172","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/NfRmVflhye5ieUm4DF2MrOAXJ4bCoortzYsoSR0t_b27bc2c1-c863-43a2-84cd-e79ff6992725.jpg?v=1706297480"
"15888","Modal Cotton Scarf","10011030957217","15190418587940","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4n6mCLiNRnBimGA1ljuLDUEwuPP9249CQr7zzT4V_b0ba194f-9f8a-46ed-9044-19ba7575be70.jpg?v=1706297480"
"15889","Everyday Linen Satin Scarf","10011030971093","15190537109796","shortage","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_0636189e-c618-48f3-b7b5-b065a1e05c5e.jpg?v=1718287616"
"15891","Comfy Shirt","16499453600200","15190831268132","warehouse","1","Offwhite / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_f706efea-cde9-4341-b5de-123cfb941191.jpg?v=1718031637"
"15891","Stripped Basic Shirt","43499464600140","15190831333668","warehouse","1","3 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_a08bbb66-af57-412e-a027-236afe14cd89.jpg?v=1719415351"
"15895","Cotton Crinkle Modal","10011030959220","15191097639204","warehouse","1","ChocolateBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/re_77236680-2225-41ba-844d-9a18728a46f6.jpg?v=1721217751"
"15895","Everyday Linen Satin Scarf","10011013586013","15191097671972","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_178a7f60-2d21-4eed-b1ae-01f7a6f9db70.jpg?v=1718287545"
"15902","No Thread Underscarf With Tie-Back","10022323100300","15193094816036","warehouse","1","Bisque","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_7929ae5f-cca5-442f-9353-2d17ab4527f5.jpg?v=1713098214"
"15902","Everyday Linen Satin Scarf","10011013586013","15193094848804","warehouse","1","BoneBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_178a7f60-2d21-4eed-b1ae-01f7a6f9db70.jpg?v=1718287545"
"15611","Modal Cotton Scarf","10011030957217","15146327245092","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4n6mCLiNRnBimGA1ljuLDUEwuPP9249CQr7zzT4V_b0ba194f-9f8a-46ed-9044-19ba7575be70.jpg?v=1706297480"
"15611","No Thread Underscarf With Tie-Back","10022323500100","15146327408932","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/e7T9I7qB9nGkOFq0fa8N8LBQJhIbwEMEtC1Nnvdo_fbd84a0a-75c4-4f88-9edd-b1d5f2a3134e.jpg?v=1706295767"
"15205","Printed Chiffon Kimono","21499666860100","15090684231972","shortage","1","1 / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499666860100.jpg?v=1718738407"
"15920","Comfy Shirt","10099353621700","15195526627620","shortage","1","Black / Free Size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10_43ba7004-4e1e-452c-9169-6471f59770f4.jpg?v=1712332859"
"15920","Basic Chiffon Kimono","21499666321200","15195526660388","shortage","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499666321200.jpg?v=1717943847"
"15924","Pure Cotton Kuwaiti Cap","10022322721700","15195808203044","shortage","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/Untitled-1-Recovered_c912b436-24a8-4433-ad1c-63e5f743641f.jpg?v=1717596709"
"15930","Crystal Magnet Pin","1001-8","15196741796132","shortage","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_651d4b61-4cf2-4d89-a582-b2050d8bf917.jpg?v=1716893506"
"15930","Matte Magnet Pin","1001-19","15196741828900","shortage","1","11","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_45a87f1b-3304-4203-aef9-9067394e2787.jpg?v=1716890618"
"15930","Matte Magnet Pin","1001-14","15196741861668","shortage","1","6","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_31aeff5a-502b-48db-99ec-b50adb345795.jpg?v=1716890625"
"15942","Dress Extension","10055350600100","15197809508644","shortage","1","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Y5lwFS9KgeV6H5sIpHmj6lr1v2ShDsuhhGgIZKnn_3ef30282-b43b-48b5-abc9-f2ba33243538.jpg?v=1706293552"
"15944","Pure Linen Scarf","10011030970290","15198149804324","shortage","1","CrepePink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011030970290.jpg?v=1716807631"
"15951","Joyous Chiffon Scarf","10011001015163","15198638244132","shortage","1","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_c1aed184-345e-44d8-89d7-78969815e927.jpg?v=1717405272"
"15951","Plain Pure Scarf (Big Size)","10011020023095","15198638309668","shortage","1","TawnyBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023095.jpg?v=1719321364"
"15951","Lined Satin Chiffon","10011020032010","15198638342436","shortage","1","BuffBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/6_b1f12e6a-9b24-4494-a9d2-3104a09f527d.jpg?v=1714228571"
"15951","Modal Cotton Scarf","10011030957125","15198638407972","shortage","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pOofaDWSUHMylW0xoOViZzG6F4QwohXqReX1fwlA_aecd8ca8-f3b5-4d23-891f-ef7f4e2379d7.jpg?v=1706297480"
"15968","Wrap Linen Set","57499868616300","15199917965604","shortage","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57499868616300.jpg?v=1720442216"
"15968","Cotton Lycra Multiway Turban","59022525341004","15199918031140","shortage","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_97e37570-2c61-4210-9bb0-6e86c85db8b6.jpg?v=1713094187"
"15988","Classy Linen Scarf","10011030979217","15201535590692","shortage","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/12_8f9ec2b0-ef68-4442-8f96-331a247c0ac6.jpg?v=1714211926"
"15994","Stripped Basic Shirt","43499464621740","15202212938020","shortage","1","1 / L/XL","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_a467812b-0ebf-4291-8c06-027135bf32e3.jpg?v=1719415348"
"15998","Everyday Linen Satin Scarf","10011030971093","15202535473444","shortage","1","Brown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/14_0636189e-c618-48f3-b7b5-b065a1e05c5e.jpg?v=1718287616"
"16015","Chemise Sleeves Basic Undershirt","10033030000130","15203732980004","shortage","1","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9d9112fd-76c5-41c8-ae8a-730701077171.jpg?v=1716821095"
"16030","Pleated Plain Square Scarf","10011120019012","15204901912868","warehouse","1","16","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/GkMrPOn3qOcADlKRs64HFVd57HWiunw3DitgfSca_4ad5cca7-3adb-489c-a690-5810c2c2d8cc.jpg?v=1706296478"
"16030","Pleated Plain Square Scarf","10011120019217","15204901945636","warehouse","1","15","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/6wvk9nqfheueHoPQFx35AzZUBVYkAoxZJ2Cdo8xL_7b6f9634-4f4d-4657-b42e-d0ff50cc7f4e.jpg?v=1706296478"
"16030","Pleated Plain Square Scarf","10011120019002","15204901978404","warehouse","1","10","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Y5KW9cygsEldgzlym0QTt0srAX69ci8yKZpPOUcw_02cd54d2-04af-4c3e-a0c2-20280193bb7e.jpg?v=1706296478"
"14700","Yura Basic Dress","57499262120900","15035778040100","branch","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/8_1f9af2dd-a0c5-4351-ba85-025f0914be66.jpg?v=1717081365"
"15359","No Thread Underscarf","10022323021400","15113292579108","warehouse","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/W76I3AOsdVVvcoISMJRqohBxor4j1PGO47BRLom7_c8b6142d-008e-4cf9-90bd-3e36906ffe54.jpg?v=1719499398"
"15359","No Thread Underscarf","10022323023200","15113292644644","warehouse","1","Creamy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_3c05cef9-3d3f-46f9-a82f-785bb68160f7.jpg?v=1715683867"
"15359","Inner Silk Underscarf","10022424600100","15113292742948","warehouse","1","White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/XAe1yPY0QL9AZIfhwBw6Fmauz4H7jKbHdfaUv1jz_b168ab9d-2a7e-48d6-92af-cb159ebdb8c4.jpg?v=1706295624"
"15359","Inner Silk Underscarf","10022424600200","15113292775716","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/I6dcsqDoszOIAMJGrEFnUAeZppGJ57KH2ExL54Oh_7b117b2c-87e7-461b-a643-d83f6b984434.jpg?v=1706295624"
"15359","Inner Silk Underscarf","10022424621700","15113292808484","warehouse","1","Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pWBRX9jgNjkWb0cP67M80oPpNCybMFu5PDZCnBGy_b8490cd6-3b88-4f60-a02b-42b9a6e1fb60.jpg?v=1706295624"
"16060","Full Chemise Cotton Body","10033434000260","15210206134564","shortage","1","2XL / OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_ec844969-aa17-4d0a-9079-00b037acb65f.jpg?v=1716818697"
"16060","Chemise Sleeves Basic Undershirt","10033030021750","15210206167332","shortage","1","XLarge / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3_3243012f-98c8-4434-9fa7-dacb884e2090.jpg?v=1716821097"
"16091","Wrap Linen Set","57499868616300","15212209275172","shortage","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57499868616300.jpg?v=1720442216"
"16092","Chemise Sleeves Basic Undershirt","10033030000140","15212233294116","shortage","2","Large / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/5_9d9112fd-76c5-41c8-ae8a-730701077171.jpg?v=1716821095"
"16095","Crinkle Satin Chiffon Scarf","10011020038025","15212523127076","shortage","1","PowderPink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_ae3978ee-35bc-425d-8991-769613562555.jpg?v=1715504087"
"16115","Basic Chiffon Kimono","21499666328100","15214297088292","shortage","1","HotPink / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/21499666328100.jpg?v=1717943846"
"16122","Must-Have Cotton Scarf","10011013584257","15214531510564","shortage","2","PinkHaze","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_d6d04a84-8cfd-4a8f-913a-f879f479ce78.jpg?v=1715093515"
"16125","Everyday Linen Satin Scarf","10011030971029","15214735360292","shortage","1","CrepePink","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/11_693b3ba9-2986-4df7-8b15-463586918aa6.jpg?v=1718287605"
"16125","Aurora Cotton Scarf","60011011736004","15214735458596","shortage","1","4","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/EVrVPRVqnKd1UOVwpVvufD5M3aAGlpRZY1vXuIsK_93120319-0608-4bab-bdbc-ea8b3d0ae3fb.jpg?v=1706296206"
"16125","Marble Cotton Scarf","60011011736013","15214735491364","shortage","1","8","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/cTphpdRkf8etPrnEWdDIiRjSJv9h6IhyCQ5iKYFS.jpg?v=1707231419"
"16125","Modal Cotton Scarf","10011030957177","15214735524132","shortage","1","BabyBlue","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/3.png?v=1715699856"
"16125","Modal Cotton Scarf","10011030957002","15214735556900","shortage","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/8FAb2yqWO6Y7BCqHeJ8ohhwsbX1HeZdLeGPlqAKb_078dbb9b-92b7-4dcb-a114-27728abf9081.jpg?v=1706297481"
"16125","Modal Cotton Scarf","10011030957125","15214735589668","shortage","1","Grey","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/pOofaDWSUHMylW0xoOViZzG6F4QwohXqReX1fwlA_aecd8ca8-f3b5-4d23-891f-ef7f4e2379d7.jpg?v=1706297480"
"16125","Cozy Cotton  Scarf","10011030950028","15214735687972","shortage","1","Pink","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/qSo850TdyT6ZC0THY5deormerxMfwZV2AQ2sXiuL_d5373836-aa35-4358-8c94-7573b205782b.jpg?v=1706297409"
"16125","Cozy Cotton  Scarf","10011030950094","15214735720740","shortage","1","CookieBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/dFTM5diaXwCwMQRUvbsksUsy0Hygw0rybLV1hg6o_405c2e23-2e50-499a-89f6-4111fbad758a.jpg?v=1706297409"
"16125","Luxury Linen Scarf","10411030981219","15214735753508","shortage","1","ChocolateBrown","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_6b0203ec-1a5a-410e-a195-0a9d77201f6c.jpg?v=1716393467"
"16125","Luxury Linen Scarf","10411030981127","15214735786276","shortage","1","Silver","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/16_9cc999f9-41cd-4d65-8e1d-7a61c8616018.jpg?v=1716393445"
"16126","Dress Extension","10055350600100","15214767538468","shortage","1","Free size / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Y5lwFS9KgeV6H5sIpHmj6lr1v2ShDsuhhGgIZKnn_3ef30282-b43b-48b5-abc9-f2ba33243538.jpg?v=1706293552"
"16128","Lily Viscose Isdal","57066060136407","15214907949348","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Ja0bV1jPVagI9VyJBvBAKP3sa8PUjiGL49gmM7UJ.jpg?v=1709406752"
"16135","Plain Pure Scarf (Big Size)","10011020023080","15215340519716","shortage","1","Mulberry","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/10011020023080.jpg?v=1719321245"
"16142","Marble Cotton Scarf","60011011736015","15215822274852","shortage","1","6","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/HVVgSSBTVkHD76o8JjdPokCdOVGXCDxW2oF0Xgnr_ece4c1fe-18c2-4946-ad02-e571fd12cc60.jpg?v=1706296218"
"16144","Cotton Undershirt Round Neck","10033434300130","15215991750948","shortage","2","Medium / White","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/ybYllAMqKIxxV44KhyKuzxIQesAXwVUeZrolBh3L_9faff4dd-167b-4a5b-8fe8-9e4e4f115d4c.jpg?v=1706294244"
"16150","Spray Scarf","56088181090004","15217150165284","shortage","3","Carmel","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/q37o2h6rFgZUrClIT7O9rxljendZagB2xAIiP0jT_cfca7e68-37d8-4fdb-94ea-957325f99f1e.jpg?v=1706293797"
"16150","Body Sleeveless Normal Neck","10033434521730","15217150263588","shortage","2","Medium / Black","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/Nx8xoCSzXVVHRymKZr0KyBrsqgaqXiQv1clfty0z_248b5035-68b5-4f59-9d24-437375d5f2a1.jpg?v=1706294189"
"16151","Essential Shirt","57499353321700","15217533092132","shortage","1","Black / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_82d5f63a-7e33-4346-a6e9-fd1b4b82b6c2.jpg?v=1715284463"
"16154","Basic Blouse","16499767900200","15218518458660","shortage","1","Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/4_8455f836-1b0f-4e04-97ae-90d3a7d16d56.jpg?v=1716994210"
"16154","Wrap Linen Set","57499868616300","15218518491428","shortage","1","LimeGreen","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/57499868616300.jpg?v=1720442216"
"16131","Modal Cotton Scarf","10011030957214","15214977057060","shortage","1","Navy","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/resize_3125f974-ee61-4412-9ff7-df593e4a0af3.jpg?v=1715092249"
"16156","Must-Have Cotton Scarf","10011013584257","15219372097828","warehouse","1","PinkHaze","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_d6d04a84-8cfd-4a8f-913a-f879f479ce78.jpg?v=1715093515"
"16156","Crystal Magnet Pin With Logo","1001-1","15219372196132","shortage","1","1","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/HV17MHtrjDQWmq2209y2hZHp1o36qLsrJlyiDBIH.png?v=1706293632"
"16158","Must Have Shirt","57499353116200","15219766100260","warehouse","1","LimeGreen / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_02249f8b-ba24-4bfa-b083-b866c5829c2a.jpg?v=1715517968"
"16158","Jazzy Chiffon Scarf","10011001082023","15219766133028","warehouse","1","","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/1_f60c3b85-8df9-418b-8657-1ea70d03ef81.jpg?v=1720961674"
"16206","Plain Silk Scarf","10011040096012","15222007922980","warehouse","1","LinenBeige","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/13_39f3487e-c044-42ab-a2bc-116ed6585e1f.jpg?v=1719657566"
"16206","Healthy Hair Underscarf","10022323800200","15222007988516","warehouse","1","OffWhite","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/AEmAVN1nJBhVBBPZuh2OlHMk0TnZA7ti9rLLAglU_af0ffd94-a9b9-4cad-a8f3-df5342c5d9c5.jpg?v=1706791911"
"16206","Portable Isdal","10088484141212","15222008021284","warehouse","1","Blue / Free size","https://cdn.shopify.com/s/files/1/0852/8484/7908/products/4_9c2d1a58-7b2c-4b0c-980a-b719f039d5f2.jpg?v=1709746341"
"16207","Palestine Chiffon Scarf","10011001013527","15222092988708","warehouse","2","2","https://cdn.shopify.com/s/files/1/0852/8484/7908/files/2_d794b296-5a99-4652-8655-c931227c3230.jpg?v=1721208040"
